prompt_id,judge_delta,high_gap_delta,length_delta,completion_delta,refusal_diagnostic_delta,seed,comparison
kd_05af3763f3fc7048c7fd3bd8,0.5771651961845717,0.0,23.0,0.0,0.0,44,knn_minus_proxy
kd_fc97ff55f1b6b027235c854e,-0.20172764138489874,-1.0,-136.0,1.0,0.0,44,knn_minus_proxy
kd_fc7ea53f8df2775c425532b2,0.09339242656708291,0.0,165.0,-1.0,0.0,44,knn_minus_proxy
kd_738b1cab4a2d3d3ddd4c0bc4,-0.4370765563339475,0.0,137.0,-1.0,0.0,44,knn_minus_proxy
kd_8646975820c0f4c20f5b4496,-0.05977115300293301,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_0637d2ba500730c793ff2e4e,-0.17557776194611568,0.0,-30.0,0.0,0.0,44,knn_minus_proxy
kd_73e35b9b277fc64319d2d17f,-1.1487268467751186,0.0,-39.0,0.0,0.0,44,knn_minus_proxy
kd_9c770ca4a5c9fb6e0e1dff93,-0.13261724572525763,0.0,-128.0,0.0,0.0,44,knn_minus_proxy
kd_75f488d063803eeeb6666076,-0.050898872479060095,0.0,-17.0,0.0,0.0,44,knn_minus_proxy
kd_af94251062d5e58be540de56,-1.0684093599274274,0.0,14.0,0.0,0.0,44,knn_minus_proxy
kd_aadcfae83998198fbdcd6799,-0.3287413415161313,0.0,-32.0,0.0,1.0,44,knn_minus_proxy
kd_92f53eafd9f43f45053e1dc8,0.6911039565964128,0.0,-44.0,0.0,0.0,44,knn_minus_proxy
kd_b463ef298a7278fd4e8a7698,-0.5519492410114595,0.0,-117.0,0.0,-1.0,44,knn_minus_proxy
kd_5f775e49ea0f06a0b64ee81e,0.33060919004747324,0.0,24.0,0.0,-1.0,44,knn_minus_proxy
kd_0a11333097835c8000a298e8,-1.2327800306854932,0.0,90.0,-1.0,0.0,44,knn_minus_proxy
kd_ff12214927cffc1bc78a3f3b,0.46416036003840155,0.0,-50.0,0.0,0.0,44,knn_minus_proxy
kd_955b68ce87e0b551b0f22cc1,-0.9801535168215342,0.0,20.0,-1.0,0.0,44,knn_minus_proxy
kd_00ddc07213c50dbb42a236b4,0.20919903551026575,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_3a93cb91626c91324299e6b3,-0.0672425471282996,0.0,-31.0,0.0,0.0,44,knn_minus_proxy
kd_3678c9bd88df7259ac3be8d7,0.07938356258202031,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_6536fbf15f66f2071646b558,0.1769786483446219,0.0,10.0,0.0,0.0,44,knn_minus_proxy
kd_ef541e60f97b7051cfe71d83,0.4141954118250123,0.0,31.0,0.0,0.0,44,knn_minus_proxy
kd_8f656d90b7ba87bf9e9df386,-0.1232780030685493,0.0,-12.0,0.0,0.0,44,knn_minus_proxy
kd_30ca0cbde6249db0b42c9ca4,-0.05229975887756633,0.0,-78.0,0.0,0.0,44,knn_minus_proxy
kd_d7079c7e3d74a15c9ce4741e,-0.16437067075806577,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_39ce005bc1284f9eff126627,0.17557776194611574,0.0,-50.0,0.0,0.0,44,knn_minus_proxy
kd_8668f267ac7a52bca77258b0,0.1270137001312326,0.0,-65.0,1.0,0.0,44,knn_minus_proxy
kd_21e05f9048486f62561d70cb,0.0635068500656164,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_c8f73e4da8bbc74402e4457a,-0.20546333844758224,0.0,-77.0,0.0,0.0,44,knn_minus_proxy
kd_97455520dd0400652f19b288,0.037356970626833075,0.0,15.0,-1.0,0.0,44,knn_minus_proxy
kd_51b5f42b31396d4dfad14080,-0.9395278112648532,1.0,152.0,0.0,0.0,44,knn_minus_proxy
kd_283aa47667ab0f8f72b4f7fb,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_e5f205930c45d3a8c2690b73,0.065374698596958,0.0,-53.0,0.0,-1.0,44,knn_minus_proxy
kd_6b5fc0131d5fa6acf679a964,-0.022414182376099934,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_29d7e1c97e11797659573572,-0.2409524605430738,0.0,13.0,0.0,0.0,44,knn_minus_proxy
kd_2b4c5db78039873bcd0c5243,-1.2439871218735432,0.0,17.0,0.0,0.0,44,knn_minus_proxy
kd_8af5e2303bb6525d507373c2,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_bd07da4570d7d8257c80f9c8,0.2883491170258683,0.0,40.0,0.0,0.0,44,knn_minus_proxy
kd_11a0a7838ceb038b878b1384,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_337de4cac2c2b6013d965258,0.6369363491875049,0.0,-61.0,1.0,0.0,44,knn_minus_proxy
kd_82c59f52ef83959fb4719b7f,0.5127244218532846,0.0,-4.0,0.0,0.0,44,knn_minus_proxy
kd_c413db9546b13dd02b7651cc,-0.15689927663269926,-1.0,-94.0,0.0,1.0,44,knn_minus_proxy
kd_a34d08150abb6ab91810237c,-0.13448509425659927,0.0,-6.0,0.0,0.0,44,knn_minus_proxy
kd_03c4977c72f101e6ffa0d554,0.007471394125366626,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_d94070ac7ac057dd328baf23,-0.510856573321943,0.0,-50.0,0.0,0.0,44,knn_minus_proxy
kd_0793f9bcfee6188a7909ed5d,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_37e005e20c8045235504784d,-1.5092216133240584,0.0,74.0,0.0,0.0,44,knn_minus_proxy
kd_cce166c6ae4ade447f92df31,-1.22904433362281,0.0,-98.0,0.0,0.0,44,knn_minus_proxy
kd_4b625e06304655df1a468cdf,-0.32874134151613177,0.0,13.0,0.0,0.0,44,knn_minus_proxy
kd_5e9254e9fad91fc915dc82b3,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_236dca1fd7f3100029dee6d5,-0.11207091188049945,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_ff09ac0a847e09a7e7e89710,0.03548912209549149,0.0,-16.0,0.0,0.0,44,knn_minus_proxy
kd_4795e2d66ea2fb9712fb73f7,0.17090814061776158,0.0,47.0,-1.0,0.0,44,knn_minus_proxy
kd_2171f943ee83b0e11c23beff,-0.17184206488343223,-1.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_d86001e07af2e2fd8e02d0e9,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_ce0a7427a6f6a61142fb7ea0,0.26149879438783186,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_a9e7370ede480a455e83ad2b,-0.014942788250733252,0.0,21.0,0.0,0.0,44,knn_minus_proxy
kd_4c3f5995c10e7e602c95221e,-0.33247703857881483,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_8da15d7c749e6ac90c6b6436,-0.4219002870167967,0.0,-8.0,0.0,0.0,44,knn_minus_proxy
kd_1b4c1c215484dd7870c27c8e,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_a9b4f902f6a3da82280503f3,-0.851738930291795,0.0,-34.0,0.0,0.0,44,knn_minus_proxy
kd_ebcb4ed0d2ab9791fd2e428c,-0.3436841297668648,1.0,-25.0,1.0,0.0,44,knn_minus_proxy
kd_623ef34c85aa74b0958ee4c9,1.0030346613304695,0.0,-243.0,1.0,1.0,44,knn_minus_proxy
kd_ca27925b457fc5e4b1669206,-1.163669635025852,0.0,199.0,-1.0,0.0,44,knn_minus_proxy
kd_16966534cf8172598e749081,0.3886292350522733,0.0,-17.0,0.0,0.0,44,knn_minus_proxy
kd_87fda711fc4d6256cd5bf7c4,-0.03455519782982061,0.0,2.0,0.0,0.0,44,knn_minus_proxy
kd_3a8fb93118a1b39075962739,0.31006285620271495,0.0,-34.0,0.0,0.0,44,knn_minus_proxy
kd_7d5b9fc0bd59b96425a64085,0.0158767125164041,0.0,3.0,0.0,0.0,44,knn_minus_proxy
kd_82b876bbfef53a260e4b4e20,-0.14942788250733252,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_044bde64f9986a05674ea4d2,1.5316357957001585,0.0,-97.0,0.0,1.0,44,knn_minus_proxy
kd_821e0f654adcb99f6f68c9f3,-0.0971281236297662,0.0,9.0,0.0,0.0,44,knn_minus_proxy
kd_ab78b15678105538aa51021a,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_f016fcf9b0d0e769354f9c85,-0.2344149906833779,0.0,32.0,0.0,0.0,44,knn_minus_proxy
kd_ca15fd55ffff62883064e0ad,-0.0803174868476913,0.0,-20.0,0.0,0.0,44,knn_minus_proxy
kd_f707be2d82f4e5e385e2c5ca,-0.08592103244171612,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_d974ecf03aa672b03b4c8ab3,0.13074939719391587,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_cf2814ca44f9ef14b93bafbd,-0.042960516220858114,0.0,-3.0,0.0,0.0,44,knn_minus_proxy
kd_0aa8fe11dc4c97d22c54c355,-0.3857107217220521,0.0,26.0,0.0,0.0,44,knn_minus_proxy
kd_19a2ff75aab347a6d8ff24f5,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_f5fba225b2fd620271ec8add,0.45201934458468096,0.0,-2.0,1.0,0.0,44,knn_minus_proxy
kd_d3c2c827120bcab2893845cd,-0.6238614094681132,0.0,-37.0,0.0,0.0,44,knn_minus_proxy
kd_3d43bfe87cb6a72af076a5e9,0.1195423060058659,0.0,33.0,0.0,0.0,44,knn_minus_proxy
kd_9b8942e49d6f80fef85d3613,-0.18304915607148264,0.0,-15.0,1.0,0.0,44,knn_minus_proxy
kd_8d26378843b90a1a62657931,-0.0102731669223791,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_65077295286db4782b024d16,0.40252135850412696,0.0,-18.0,0.0,0.0,44,knn_minus_proxy
kd_086124d3689ecd3b2c30c2ec,-0.1232780030685493,0.0,-9.0,0.0,0.0,44,knn_minus_proxy
kd_3bea970098f23cf84826519f,0.2063972627132531,0.0,-38.0,0.0,0.0,44,knn_minus_proxy
kd_8dd9857d10ad3ebc22616bd8,-0.007471394125366793,0.0,-9.0,0.0,0.0,44,knn_minus_proxy
kd_4d0d6fa57578f0d0efa044b5,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_d8024c1ddef532bacd6784bb,0.2166704296356322,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_5e6e8d005c00a2aee63800cb,-0.14942788250733274,0.0,11.0,0.0,0.0,44,knn_minus_proxy
kd_4559241bcfb1aa502210e545,-0.24468815760575707,0.0,-15.0,0.0,0.0,44,knn_minus_proxy
kd_0cc4301791a6eb00666c5bad,0.27971031756841297,0.0,19.0,0.0,0.0,44,knn_minus_proxy
kd_488876812436c1253e955a11,0.014942788250733363,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_74d1bdb4886aaffcb6d14efb,-0.5342046799637137,0.0,30.0,0.0,0.0,44,knn_minus_proxy
kd_762dd58b7f22d9748b8e32a8,0.014008863985062403,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_f64afcc6a63b828ed0e1dedd,-0.0074713941253665705,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_236e7384e46f828df553b991,-0.4296051622085809,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_6cf4ad7884cfe1898b9104e6,-0.30726108340570246,0.0,-22.0,0.0,0.0,44,knn_minus_proxy
kd_8abd8b27600a81a506daa920,-0.2876486738266151,0.0,-53.0,0.0,0.0,44,knn_minus_proxy
kd_e776273c909299fce421471d,0.3917812294489124,0.0,-46.0,1.0,0.0,44,knn_minus_proxy
kd_d91f830455a641ac96855ff6,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_80f12ca54f6cf986ef496efd,0.06163900153427465,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_8777e1296f5125ef0ee39d74,0.20172764138489885,0.0,32.0,0.0,0.0,44,knn_minus_proxy
kd_ea604f4141334eba9623b292,-0.45388719311602255,0.0,-18.0,0.0,0.0,44,knn_minus_proxy
kd_5c16e3d38ecd0176c0e3a23c,-0.029885576501466504,0.0,-46.0,0.0,1.0,44,knn_minus_proxy
kd_0b7e493dc98010cdcff214c8,-0.0037356970626832853,0.0,-39.0,0.0,0.0,44,knn_minus_proxy
kd_7c575b69653cbd6bdccbc595,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_9a565ac42a71dae4a9da998e,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_5b26426cf847bd2eef163de0,-0.630398879327809,0.0,-9.0,0.0,0.0,44,knn_minus_proxy
kd_4e39a90863e91542e1fd29e2,0.4230676923488853,0.0,148.0,0.0,0.0,44,knn_minus_proxy
kd_fa631b7a92e860d0dad33e1c,-0.10459951775513243,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_5209236ae7729d9ac7e48716,0.6014472270920134,0.0,-168.0,0.0,1.0,44,knn_minus_proxy
kd_98d59f41efa9c09e3abc4ebb,-0.5958436814979886,0.0,79.0,0.0,0.0,44,knn_minus_proxy
kd_53ba6f4544a286c85e14ca20,0.20919903551026564,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_49c248641eb2d6f1d1950084,-0.9488670539215613,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_dbd08ce1073022ee3d124c6d,0.07471394125366626,0.0,102.0,0.0,0.0,44,knn_minus_proxy
kd_06e345cbde874b568b26d1b4,0.0485640618148831,0.0,-2.0,0.0,0.0,44,knn_minus_proxy
kd_4813a77c7b4bf2fd040179aa,0.6425398947815298,0.0,-69.0,0.0,1.0,44,knn_minus_proxy
kd_8444bdbe63e22390cd93bcd2,0.3007236135460067,0.0,5.0,0.0,0.0,44,knn_minus_proxy
kd_83bb4e6461489c4c40824781,-0.3194020988594232,0.0,1.0,0.0,0.0,44,knn_minus_proxy
kd_06eec941cd2ec2e1fa181ff1,-1.4961466736046667,0.0,-62.0,0.0,1.0,44,knn_minus_proxy
kd_feb2b96e9a044e19ee29555e,0.3399484327041814,0.0,-22.0,0.0,0.0,44,knn_minus_proxy
kd_78df168c28f4e09a22bed868,-1.7632490135865235,0.0,151.0,-1.0,0.0,44,knn_minus_proxy
kd_e91d0044e10bda49a8c28677,0.136352942787941,0.0,-12.0,0.0,0.0,44,knn_minus_proxy
kd_8b9e6a55490f80296d500706,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_662c3b6170b155c4362e053a,0.0037356970626832853,0.0,-67.0,0.0,0.0,44,knn_minus_proxy
kd_3ecf1a348b52f623c83b3fe8,-0.5528831652771302,0.0,106.0,0.0,0.0,44,knn_minus_proxy
kd_d1198ede1f47c356dd5f7e3a,0.14569218544464924,0.0,-177.0,1.0,1.0,44,knn_minus_proxy
kd_6bb685b772eaffd82c21b081,-1.369132973473434,0.0,59.0,-1.0,0.0,44,knn_minus_proxy
kd_ca499aa46528d8b7d3c94e4f,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_55b7d1af43893646313ded93,-0.005603545594025011,0.0,-51.0,0.0,0.0,44,knn_minus_proxy
kd_9adcd16baf7bc4a68d2a398c,-0.08218533537903294,0.0,-16.0,0.0,0.0,44,knn_minus_proxy
kd_f0019a4d77a3f9fe318e4d62,-0.5696938020592053,0.0,-8.0,0.0,0.0,44,knn_minus_proxy
kd_ebe3fac8574aee5567a18afc,0.02614987943878322,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_8c3f0cc2d75f0cf10c55ac07,0.6051829241546967,0.0,-172.0,1.0,0.0,44,knn_minus_proxy
kd_f4b4ae374e188551f3967af1,0.2465560061370986,0.0,-94.0,1.0,0.0,44,knn_minus_proxy
kd_a1c9700358857353340ccb81,0.11253787401333479,0.0,-180.0,0.0,0.0,44,knn_minus_proxy
kd_ebb24912bf0232486426305b,-0.0947933129655891,0.0,21.0,0.0,0.0,44,knn_minus_proxy
kd_e571063c330303bb0bca80be,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_c755db06ddc0378ee0b76874,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_9a367e042175ddc1fb0915ae,-0.1270137001312328,0.0,-95.0,0.0,0.0,44,knn_minus_proxy
kd_eac3510935e7974ad86dc827,-0.07097824419098286,0.0,5.0,0.0,0.0,44,knn_minus_proxy
kd_35011030e3aa2e468d696867,-2.207796964045838,0.0,155.0,0.0,0.0,44,knn_minus_proxy
kd_7636bfb822f4dd83b341bed4,-0.07097824419098298,0.0,-85.0,1.0,0.0,44,knn_minus_proxy
kd_041ba9ce056458d281afdcff,-0.12514585159989097,0.0,4.0,0.0,0.0,44,knn_minus_proxy
kd_931b5f84a49c202ba066bee6,0.10459951775513288,0.0,16.0,0.0,1.0,44,knn_minus_proxy
kd_25db436c71b9990defbe6aff,-0.14195648838196595,-1.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_c219d01ea20a1da24142cf2e,-0.33994843270418157,0.0,-135.0,1.0,0.0,44,knn_minus_proxy
kd_532e1623147754c42791b46c,0.1270137001312326,-1.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_e389ec673f8ce08a1ce1635c,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_67f615fcff156ea034ef8879,0.11709075480848,-1.0,8.0,0.0,0.0,44,knn_minus_proxy
kd_4064ccf52794160905a9687e,0.20172764138489885,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_d80b14cf752d3883efe74818,-0.0018678485313416981,0.0,68.0,-1.0,0.0,44,knn_minus_proxy
kd_10405fc8e8322e437a5c24ac,0.21293473257294881,0.0,-18.0,0.0,0.0,44,knn_minus_proxy
kd_4c8eacbf16c72610a070956e,0.9233008771488226,0.0,-168.0,1.0,1.0,44,knn_minus_proxy
kd_b54bdc70997a546522943ca0,-0.029885576501466504,0.0,-2.0,0.0,0.0,44,knn_minus_proxy
kd_b3288a802eef4ab284cfb3d7,0.3586269180175983,-1.0,-116.0,0.0,1.0,44,knn_minus_proxy
kd_8731918f836cf360d2c874b7,-0.011207091188049967,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_1de6bd9c7bb9935883f16258,0.402521358504127,0.0,40.0,0.0,0.0,44,knn_minus_proxy
kd_2ba2b251739dd370e7459fea,-0.03081950076713738,0.0,1.0,0.0,0.0,44,knn_minus_proxy
kd_03fcff9eb3f60d462f3e1746,0.5724955748562178,0.0,42.0,0.0,0.0,44,knn_minus_proxy
kd_a054a32ad8c9bed42165f0bb,0.1400886398506242,0.0,7.0,0.0,0.0,44,knn_minus_proxy
kd_5ccae99141c04f582d9d4e8c,-0.08965672950439946,0.0,6.0,0.0,0.0,44,knn_minus_proxy
kd_b4572e45da1da4844245ee51,0.1270137001312326,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_23d251ff18c0ad88cacc6466,-1.7945354764864963,0.0,1.0,0.0,0.0,44,knn_minus_proxy
kd_342202bc6d17db6cc2c316ae,0.6537469859695797,0.0,-20.0,0.0,0.0,44,knn_minus_proxy
kd_1129c1b82bb19e38ae4870ec,-0.381041100393698,0.0,92.0,0.0,0.0,44,knn_minus_proxy
kd_58df97ce2ea22fa28cc93c1c,-0.04856406181488304,0.0,9.0,0.0,0.0,44,knn_minus_proxy
kd_eff2c0bbcb525d453a94a003,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_713edb3c8b3d82b02b238234,-0.22881144508935297,0.0,-45.0,0.0,0.0,44,knn_minus_proxy
kd_3c3dff2d87dfc836a257dbb8,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_6c81d2cab0e5306b8114320b,0.1884192205990895,0.0,29.0,0.0,0.0,44,knn_minus_proxy
kd_0f645ab2f0cf6a296b667ee2,0.22414182376099878,0.0,18.0,0.0,0.0,44,knn_minus_proxy
kd_bc813cbcb226739437b4fe74,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_bf4df8885f043da35b45cddb,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_fa78995a636106aaf585d94e,-1.2505245917332388,0.0,-33.0,0.0,0.0,44,knn_minus_proxy
kd_7bbd2160035d8ee6a921a11a,-0.0896567295043994,0.0,-25.0,0.0,0.0,44,knn_minus_proxy
kd_03fa424bfb530e4d47902a35,0.510856573321943,0.0,43.0,0.0,0.0,44,knn_minus_proxy
kd_c1e4365ce2f64bd9ba0dc62a,-0.1765116862117866,0.0,-55.0,0.0,1.0,44,knn_minus_proxy
kd_32d138a29ca3c331c0afec3a,0.23908461201173203,0.0,-136.0,0.0,0.0,44,knn_minus_proxy
kd_16038bbd91346c809dad8c15,0.7919677772888623,0.0,-22.0,0.0,0.0,44,knn_minus_proxy
kd_1aa2e448451d3ff61d14e990,-0.0973616046961838,0.0,-45.0,0.0,0.0,44,knn_minus_proxy
kd_e25d516d60676126b5d870aa,-0.26149879438783197,0.0,-126.0,0.0,0.0,44,knn_minus_proxy
kd_675d73c25297ff53c2dc8559,-0.8255890508530122,0.0,-56.0,0.0,0.0,44,knn_minus_proxy
kd_aab2b402e73cd25cd7e0d59a,-0.1106700254819931,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_4430ff871b6f0b3fa0ff9dae,-0.0681764713939704,0.0,-4.0,0.0,0.0,44,knn_minus_proxy
kd_a28cd4d8cc2900e435373bc8,-0.006070507726860394,0.0,17.0,0.0,0.0,44,knn_minus_proxy
kd_b68622ee718fd6e52012b13c,0.8255890508530122,0.0,-47.0,0.0,1.0,44,knn_minus_proxy
kd_498f2a7845ffb573474e40f0,-0.45575504164736413,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_9540d3f6da989c518e04d119,-0.331543114313144,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_346696119c7964bcbae6018a,-0.4389444048652893,0.0,-30.0,0.0,0.0,44,knn_minus_proxy
kd_c07053f6dfb037715ce86394,0.1195423060058659,0.0,27.0,0.0,0.0,44,knn_minus_proxy
kd_1d0def496835e6600a3cc4b4,-0.029885576501466504,0.0,-1.0,0.0,0.0,44,knn_minus_proxy
kd_fe0c0fa50ae7379dc78fc33c,1.1356519070557272,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_bff63c65835d118afd10e69d,0.3464859025638772,-1.0,118.0,0.0,0.0,44,knn_minus_proxy
kd_2843d67254c82288dfa42ff0,-0.15269661743718038,0.0,-40.0,0.0,0.0,44,knn_minus_proxy
kd_e7911b3a050a9bdc5b63db6b,-0.0074713941253663485,1.0,-15.0,0.0,0.0,44,knn_minus_proxy
kd_fef504af01787a1429a14f66,0.19425624725953217,0.0,38.0,0.0,0.0,44,knn_minus_proxy
kd_ae99c30704453d6bfc326643,-0.03362127356414979,0.0,147.0,-1.0,0.0,44,knn_minus_proxy
kd_66e992eec4020646eb40d96f,-0.0329208303648967,0.0,-68.0,0.0,0.0,44,knn_minus_proxy
kd_73dbc68edc7127fcf9339f15,0.32126994739076475,0.0,1.0,0.0,0.0,44,knn_minus_proxy
kd_0ca1c6458189bda41a449a35,-0.04296051622085817,0.0,28.0,0.0,0.0,44,knn_minus_proxy
kd_a7fb6c1706458e8f940da1e5,0.4660282085697432,0.0,15.0,0.0,0.0,44,knn_minus_proxy
kd_6cd107ed88624782e14cae33,0.8648138700111869,0.0,-32.0,0.0,1.0,44,knn_minus_proxy
kd_83e0ec80c8009430665ba033,0.0037356970626832853,0.0,-3.0,0.0,0.0,44,knn_minus_proxy
kd_ee2ba887d02289aba9ac61d6,1.0291845407692526,0.0,-132.0,1.0,0.0,44,knn_minus_proxy
kd_8b796391a1ee138498db497e,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_3e98ce3602bbbafd06d07174,0.18585092886849483,0.0,-25.0,0.0,0.0,44,knn_minus_proxy
kd_ce4e9001e66a9885106723a4,0.3600278044161042,0.0,-12.0,0.0,0.0,44,knn_minus_proxy
kd_0107d7e0c363b34b7179e6b7,-1.1309822857273728,0.0,103.0,0.0,0.0,44,knn_minus_proxy
kd_8dfaf3ececbbbaad2867f07f,-0.6238614094681132,0.0,48.0,0.0,0.0,44,knn_minus_proxy
kd_bc0335880ba16b9d3a5a86e2,0.38290894892503957,0.0,-40.0,1.0,0.0,44,knn_minus_proxy
kd_7cab33e7bfcdd4dc0277a735,-0.3063271591400316,0.0,-9.0,0.0,0.0,44,knn_minus_proxy
kd_5807efd3919dbbd623c3b410,-0.5407421498234095,0.0,9.0,0.0,0.0,44,knn_minus_proxy
kd_a6a7a3662cf31f630b3e70fe,0.011207091188049967,0.0,31.0,0.0,0.0,44,knn_minus_proxy
kd_0396dac0d83b97528eb72274,-0.07471394125366626,0.0,133.0,0.0,0.0,44,knn_minus_proxy
kd_1fda02ce136f642b26f7e54c,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_e581f891227e38af7b0328b0,0.15643231449986372,0.0,-4.0,1.0,0.0,44,knn_minus_proxy
kd_82264eee82ef5c190cecbbc8,0.8592103244171618,0.0,6.0,0.0,0.0,44,knn_minus_proxy
kd_bd64fbd0d78bf868a90bb48d,-0.014008863985062375,0.0,96.0,0.0,0.0,44,knn_minus_proxy
kd_6531d681d9930408b8f87043,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_ecbb1e5a67d908096db321c8,-0.3030584242101837,0.0,-51.0,0.0,0.0,44,knn_minus_proxy
kd_89c00ebdad5a11f1ddfaacf8,-0.014942788250733252,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_06c7e1be566a48e13b9f1091,-0.3137985532653983,0.0,153.0,-1.0,0.0,44,knn_minus_proxy
kd_6f9ea1a5dcb73a04202c6b51,0.05603545594024972,0.0,30.0,0.0,0.0,44,knn_minus_proxy
kd_2f3f697bc5b8cdbbf312f872,-0.17931345900879903,0.0,-14.0,0.0,0.0,44,knn_minus_proxy
kd_3f1849c3b0a45b2a2ce5e3ac,-0.39038034305040614,0.0,32.0,0.0,0.0,44,knn_minus_proxy
kd_dbef906fa4b396823819e2b3,0.07844963831634955,0.0,-86.0,0.0,1.0,44,knn_minus_proxy
kd_8ecfa993673525e19c5b7610,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_40697a5226c30c4d016e8fdb,0.1487274393080794,0.0,-6.0,1.0,0.0,44,knn_minus_proxy
kd_5de1f8173b117c560f13de2e,0.48190492108614746,0.0,-117.0,0.0,0.0,44,knn_minus_proxy
kd_d271bd6572d5edfd93e34f4a,0.4819049210861473,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_07eabc02dd7b67f836daf48d,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_fcc7a96f19ea8c3f601dde96,-0.0933924265670828,0.0,17.0,0.0,0.0,44,knn_minus_proxy
kd_bf15440e9f8b5ba6ea16e7e8,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_6b5809724e52657461669247,0.029885576501466504,0.0,-10.0,0.0,0.0,44,knn_minus_proxy
kd_46468a1c238400968442298d,0.31006285620271506,0.0,-85.0,0.0,1.0,44,knn_minus_proxy
kd_1230bdae7ad25e2e5d6efe65,0.0,0.0,0.0,0.0,0.0,44,knn_minus_proxy
kd_e3526159733061188292192b,1.1954230600586602,0.0,-17.0,0.0,1.0,44,knn_minus_proxy
kd_545d977bdfd15a7de63decef,2.0957260521653387,-1.0,-52.0,0.0,0.0,44,knn_minus_proxy
kd_c17dfaacf8d4ad13a846c194,-0.6766281304785151,0.0,8.0,0.0,0.0,44,knn_minus_proxy
kd_4fb5037d0517b5f2e49d7cb8,0.1568992766326991,0.0,-32.0,0.0,0.0,44,knn_minus_proxy
kd_1d79d6ebeee966e822594975,-0.1284145865297388,0.0,-8.0,0.0,0.0,44,knn_minus_proxy
